Timestamp,Cloud Size (px)
2025-03-24T00:28:52,15340.0
2025-03-24T00:28:52,7446.0
2025-03-24T00:28:52,15198.0
2025-03-24T00:28:52,15288.0
2025-03-24T00:28:52,14976.0
2025-03-24T00:28:52,14841.0
2025-03-24T00:28:52,15028.0
2025-03-24T00:28:52,14872.0
2025-03-24T00:28:52,15184.0
2025-03-24T00:28:52,14560.0
2025-03-24T00:28:52,14612.0
2025-03-24T00:28:52,14820.0
2025-03-24T00:28:52,14790.0
2025-03-24T00:28:52,7436.0
2025-03-24T00:28:52,15236.0
2025-03-24T00:28:52,14872.0
2025-03-24T00:28:52,7446.0
2025-03-24T00:28:52,7956.0
2025-03-24T00:28:52,7800.0
2025-03-24T00:28:52,7592.0
2025-03-24T00:28:52,8060.0
2025-03-24T00:28:52,7384.0
2025-03-24T00:28:52,14994.0
2025-03-24T00:28:52,8164.0
2025-03-24T00:28:52,15147.0
2025-03-24T00:28:52,15147.0
2025-03-24T00:28:53,14739.0
2025-03-24T00:28:53,14739.0
2025-03-24T00:28:53,7956.0
2025-03-24T00:28:53,7956.0
2025-03-24T00:28:53,8112.0
2025-03-24T00:28:53,7956.0
2025-03-24T00:28:53,14739.0
2025-03-24T00:28:53,15045.0
2025-03-24T00:28:53,7905.0
2025-03-24T00:28:53,8788.0
2025-03-24T00:28:53,8060.0
2025-03-24T00:28:53,7956.0
2025-03-24T00:28:53,15080.0
2025-03-24T00:28:53,8372.0
2025-03-24T00:28:53,7904.0
2025-03-24T00:28:53,15132.0
2025-03-24T00:28:53,15236.0
2025-03-24T00:28:53,14637.0
2025-03-24T00:28:53,8262.0
2025-03-24T00:28:53,7650.0
2025-03-24T00:28:53,8476.0
2025-03-24T00:28:53,7904.0
2025-03-24T00:28:53,8320.0
2025-03-24T00:28:53,7956.0
2025-03-24T00:28:53,8580.0
2025-03-24T00:28:53,8164.0
2025-03-24T00:28:53,8684.0
2025-03-24T00:28:53,8528.0
2025-03-24T00:28:53,8372.0
2025-03-24T00:28:53,8684.0
2025-03-24T00:28:54,8424.0
2025-03-24T00:28:54,8262.0
2025-03-24T00:28:54,15236.0
2025-03-24T00:28:54,15340.0
2025-03-24T00:28:54,8216.0
2025-03-24T00:28:54,7800.0
2025-03-24T00:28:54,7497.0
2025-03-24T00:28:54,14790.0
2025-03-24T00:28:54,7696.0
2025-03-24T00:28:54,7852.0
2025-03-24T00:28:54,7592.0
2025-03-24T00:28:54,14841.0
2025-03-24T00:28:54,14924.0
2025-03-24T00:28:54,15028.0
2025-03-24T00:28:54,7904.0
2025-03-24T00:28:54,7956.0
2025-03-24T00:28:54,7644.0
2025-03-24T00:28:54,7904.0
2025-03-24T00:28:54,7293.0
2025-03-24T00:28:54,8424.0
2025-03-24T00:28:54,8164.0
2025-03-24T00:28:54,7854.0
2025-03-24T00:28:54,8007.0
2025-03-24T00:28:54,8528.0
2025-03-24T00:28:54,15504.0
2025-03-24T00:28:54,8476.0
2025-03-24T00:28:54,8112.0
2025-03-24T00:28:54,8476.0
2025-03-24T00:28:54,8528.0
2025-03-24T00:28:54,8892.0
2025-03-24T00:28:55,15704.0
2025-03-24T00:28:55,15964.0
2025-03-24T00:28:55,8840.0
2025-03-24T00:28:55,8840.0
2025-03-24T00:28:55,8892.0
2025-03-24T00:28:55,8788.0
2025-03-24T00:28:55,8892.0
2025-03-24T00:28:55,15912.0
2025-03-24T00:28:55,8684.0
2025-03-24T00:28:55,15912.0
2025-03-24T00:28:55,15555.0
2025-03-24T00:28:55,15606.0
2025-03-24T00:28:55,16068.0
2025-03-24T00:28:55,15759.0
2025-03-24T00:28:55,16016.0
2025-03-24T00:28:55,16016.0
2025-03-24T00:28:55,15860.0
2025-03-24T00:28:55,16120.0
2025-03-24T00:28:55,15810.0
2025-03-24T00:28:55,15606.0
2025-03-24T00:28:55,15708.0
2025-03-24T00:28:55,15453.0
2025-03-24T00:28:55,15759.0
2025-03-24T00:28:55,15708.0
2025-03-24T00:28:55,15964.0
2025-03-24T00:28:55,15504.0
2025-03-24T00:28:55,15912.0
2025-03-24T00:28:55,15606.0
2025-03-24T00:28:55,16116.0
2025-03-24T00:28:55,16120.0
2025-03-24T00:28:56,15759.0
2025-03-24T00:28:56,16120.0
2025-03-24T00:28:56,16120.0
2025-03-24T00:28:56,15810.0
2025-03-24T00:28:56,16328.0
2025-03-24T00:28:56,9516.0
2025-03-24T00:28:56,9100.0
2025-03-24T00:28:56,17490.0
2025-03-24T00:28:56,17264.0
2025-03-24T00:28:56,17888.0
2025-03-24T00:28:56,17543.0
2025-03-24T00:28:56,17490.0
2025-03-24T00:28:56,17596.0
2025-03-24T00:28:56,10036.0
2025-03-24T00:28:56,20436.0
2025-03-24T00:28:56,18762.0
2025-03-24T00:28:56,10070.0
2025-03-24T00:28:56,17264.0
2025-03-24T00:28:56,17649.0
2025-03-24T00:28:56,9932.0
2025-03-24T00:28:56,19812.0
2025-03-24T00:28:56,18356.0
2025-03-24T00:28:56,17596.0
2025-03-24T00:28:56,10388.0
2025-03-24T00:28:56,10229.0
2025-03-24T00:28:56,10123.0
2025-03-24T00:28:56,10176.0
2025-03-24T00:28:56,10176.0
2025-03-24T00:28:56,20299.0
2025-03-24T00:28:56,18338.0
2025-03-24T00:28:57,10176.0
2025-03-24T00:28:57,10494.0
2025-03-24T00:28:57,10441.0
2025-03-24T00:28:57,17119.0
2025-03-24T00:28:57,10192.0
2025-03-24T00:28:57,10296.0
2025-03-24T00:28:57,10441.0
2025-03-24T00:28:57,10088.0
2025-03-24T00:28:57,10244.0
2025-03-24T00:28:57,10244.0
2025-03-24T00:28:57,10140.0
2025-03-24T00:28:57,10244.0
2025-03-24T00:28:57,17160.0
2025-03-24T00:28:57,16952.0
2025-03-24T00:28:57,19344.0
2025-03-24T00:28:57,9568.0
2025-03-24T00:28:57,10088.0
2025-03-24T00:28:57,9620.0
2025-03-24T00:28:57,17420.0
2025-03-24T00:28:57,9620.0
2025-03-24T00:28:57,17888.0
2025-03-24T00:28:57,10088.0
2025-03-24T00:28:57,17004.0
2025-03-24T00:28:57,16744.0
2025-03-24T00:28:57,19604.0
2025-03-24T00:28:57,19708.0
2025-03-24T00:28:57,19812.0
2025-03-24T00:28:57,16380.0
2025-03-24T00:28:57,19812.0
2025-03-24T00:28:57,19812.0
2025-03-24T00:28:58,17212.0
2025-03-24T00:28:58,16830.0
2025-03-24T00:28:58,16932.0
2025-03-24T00:28:58,18105.0
2025-03-24T00:28:58,17850.0
2025-03-24T00:28:58,17238.0
2025-03-24T00:28:58,17595.0
2025-03-24T00:28:58,19431.0
2025-03-24T00:28:58,15876.0
2025-03-24T00:28:58,6520.0
2025-03-24T00:28:58,1748.0
2025-03-24T00:28:58,2107.0
2025-03-24T00:28:58,1020.0
2025-03-24T00:28:58,2408.0
2025-03-24T00:28:58,2296.0
2025-03-24T00:28:58,2320.0
2025-03-24T00:28:58,2000.0
2025-03-24T00:28:58,2120.0
2025-03-24T00:28:58,2000.0
2025-03-24T00:28:58,1088.0
2025-03-24T00:28:58,1258.0
2025-03-24T00:28:58,3243.0
2025-03-24T00:28:58,3404.0
2025-03-24T00:28:58,3572.0
2025-03-24T00:28:58,3525.0
2025-03-24T00:28:58,1292.0
2025-03-24T00:28:58,1330.0
2025-03-24T00:28:58,1292.0
2025-03-24T00:28:58,1292.0
2025-03-24T00:28:58,1330.0
2025-03-24T00:28:59,1292.0
2025-03-24T00:28:59,1292.0
2025-03-24T00:28:59,1330.0
2025-03-24T00:28:59,1394.0
2025-03-24T00:28:59,1352.0
2025-03-24T00:28:59,1292.0
2025-03-24T00:28:59,1292.0
2025-03-24T00:28:59,1292.0
2025-03-24T00:28:59,1360.0
2025-03-24T00:28:59,1720.0
2025-03-24T00:28:59,1378.0
2025-03-24T00:28:59,1378.0
2025-03-24T00:28:59,1360.0
2025-03-24T00:28:59,1394.0
2025-03-24T00:28:59,1394.0
2025-03-24T00:28:59,1998.0
2025-03-24T00:28:59,1360.0
2025-03-24T00:28:59,1394.0
2025-03-24T00:28:59,1836.0
2025-03-24T00:28:59,1870.0
2025-03-24T00:28:59,1728.0
2025-03-24T00:28:59,2538.0
2025-03-24T00:28:59,2380.0
2025-03-24T00:28:59,2840.0
2025-03-24T00:28:59,2100.0
